"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs","InstitEngage_fs"
5,5,5,4,4,3,4,3,3,4,5,4,4,3,4,4,3,2,1,2,6,5,1,0,1,1,12,8,2,3,1,4,5,7,6,5,5,4,3,5,0.145675190540327,-0.289792057377972,0.0986935911374638
4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,1,1,6,5,1,0,0,1,11,7,2,3,1,4,3,5,5,5,5,5,3,5,-0.140488137621743,-0.217804187793027,0.0722670879072252
4,4,5,5,4,4,4,3,3,2,2,3,4,5,3,4,2,3,1,2,7,5,1,0,1,1,11,6,2,3,1,4,3,3,4,4,4,4,3,4,-0.140488137621743,-0.134696052042707,-0.407966516526176
4,4,5,4,4,4,3,3,3,4,4,2,4,5,4,4,4,3,1,1,6,6,3,1,1,1,11,7,2,3,1,4,4,6,6,7,5,4,1,5,-0.140488137621743,-0.0608042369693879,0.1813966142713
5,4,5,5,5,4,5,3,3,5,5,4,5,4,4,5,4,3,1,1,6,6,3,1,1,1,11,7,2,3,1,4,3,7,4,6,5,4,8,5,0.310772166726024,-0.0608042369693879,0.552138723111021
4,4,5,5,4,4,4,2,3,5,4,3,4,2,4,5,5,2,1,1,6,6,3,1,1,1,12,5,2,3,1,4,4,3,4,6,8,8,3,4,-0.116465254366549,-0.212462042455848,-0.0447984491210207
4,5,4,3,5,3,4,3,3,5,4,4,3,4,4,4,5,2,1,1,7,6,3,1,1,1,9,8,2,3,1,4,4,3,4,6,4,5,4,4,0.41816368219865,0.179447991521837,-0.0696614863024518
5,4,5,4,4,4,5,3,2,5,4,4,4,4,4,4,4,2,1,1,7,6,3,1,2,1,7,7,2,3,1,4,5,9,7,5,4,4,3,5,-0.140488137621743,0.455952139878895,0.173460603607128
5,5,5,5,4,3,3,2,3,2,4,4,4,2,2,2,4,2,1,2,5,6,2,0,1,1,8,6,2,3,1,4,3,7,4,6,6,4,3,4,-0.277238387590089,0.204267042378157,-0.580107076638817
4,5,5,5,5,4,5,3,2,2,2,2,3,4,3,3,5,3,1,2,6,5,3,1,0,1,10,7,1,2,1,4,5,15,5,7,4,4,1,6,0.237024930228086,0.0826941495669491,-0.76021813279983
5,4,5,4,5,3,3,2,3,5,4,4,5,3,4,5,4,3,1,1,6,4,3,1,0,1,10,8,2,3,1,4,4,7,4,6,6,2,3,5,0.14050272419661,-0.0105484618161797,0.307453167152634
5,5,5,5,5,4,4,3,3,5,4,2,5,4,5,5,4,3,1,1,5,5,1,0,2,1,7,7,2,3,1,4,3,2,5,5,5,5,5,5,0.637666740782074,0.387133981232375,0.532446733725752
5,5,5,5,5,4,5,3,3,5,4,1,5,1,4,5,3,3,1,2,4,4,1,0,0,1,10,7,2,3,1,4,5,13,7,6,8,5,1,5,0.637666740782074,-0.0834770608532479,0.0891941144244849
5,4,4,4,5,4,4,2,3,5,4,4,4,4,4,4,3,2,1,1,5,5,1,0,1,1,9,8,2,3,1,4,4,2,8,6,4,1,1,5,-0.041180761757672,0.109350976717088,0.173460603607128
4,4,4,4,4,4,4,3,3,4,3,3,4,4,3,4,4,2,1,2,6,5,1,0,2,1,8,6,2,3,1,4,4,3,5,5,5,5,6,4,-0.140488137621743,0.285446568274311,-0.179152981896131
4,4,4,3,3,4,3,2,2,4,4,2,4,2,2,4,2,3,1,1,6,5,1,0,2,1,7,7,2,3,1,4,4,7,7,7,5,2,2,5,-0.538935226006102,0.387133981232375,-0.377720045239011
4,4,5,4,5,4,5,3,3,5,4,3,5,4,4,5,4,3,1,1,6,5,1,0,1,1,10,7,2,3,1,4,4,3,7,7,6,3,3,5,0.310772166726024,-0.00146511699557332,0.416582693516708
4,4,5,5,4,4,5,3,1,2,4,3,4,5,2,3,4,3,1,1,5,5,3,1,1,1,11,6,2,3,1,4,4,13,7,6,4,4,2,4,-0.301184460322696,-0.0608042369693879,-0.252718497546593
4,4,5,4,5,4,5,3,3,2,4,4,4,4,4,4,4,2,1,2,5,6,1,0,0,1,7,7,2,5,1,4,4,13,8,7,7,6,3,5,0.120118371760654,0.224438205339364,-0.130119943492581
5,5,5,5,4,4,4,3,3,3,5,5,5,3,5,4,3,2,1,2,5,6,1,0,0,1,10,7,2,3,1,4,4,2,8,7,5,1,4,5,0.145675190540327,-0.0834770608532479,0.356486205556184
5,5,5,5,4,4,5,3,3,4,5,4,5,2,5,5,4,2,1,1,5,6,1,0,1,1,9,8,2,3,1,4,5,5,8,7,8,6,4,4,0.334847517274045,0.109350976717088,0.348550194892013
5,4,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,2,1,2,5,6,1,0,1,1,10,7,2,3,1,4,4,13,4,5,4,1,3,5,0.310772166726024,-0.00146511699557332,0.777132289684139
4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,1,1,5,6,1,0,1,1,8,7,2,3,1,4,5,5,2,5,5,4,1,4,-0.297088611476105,0.204267042378157,0.0722670879072252
5,4,5,4,4,4,5,3,3,5,4,4,4,5,5,5,4,2,1,2,5,6,1,0,0,1,9,8,2,3,1,4,5,7,5,5,6,4,2,4,0.0437666564572614,0.028577510740705,0.398454170180246
5,5,5,4,4,5,4,3,3,5,4,4,4,3,4,4,4,2,1,2,5,6,1,0,1,1,10,8,2,3,1,4,4,3,5,5,6,2,3,6,0.145675190540327,-0.00146511699557332,0.0643310772430537
4,5,5,5,4,4,3,2,3,5,4,3,5,5,5,5,5,3,1,1,6,5,3,1,1,1,9,6,2,3,1,4,4,4,5,8,5,4,3,4,0.165419658719498,0.179447991521837,0.641576260089826
5,4,5,5,4,4,4,2,2,3,5,3,5,5,5,5,3,3,1,1,8,8,2,0,1,0,12,7,2,3,1,4,3,16,6,5,4,4,3,4,-0.116465254366549,-0.377238302940992,0.574745258284333
5,4,5,5,4,5,5,3,3,5,4,4,4,5,5,5,5,3,1,1,8,8,2,0,0,0,12,7,2,3,1,4,4,8,7,7,5,4,4,5,0.0437666564572614,-0.463892244133779,0.398454170180246
5,4,5,5,4,4,4,3,3,3,5,4,4,4,5,5,4,3,1,2,6,5,1,0,1,1,10,8,2,3,1,4,4,8,5,4,5,4,5,5,0.0437666564572614,-0.00146511699557332,0.222493642010679
4,4,5,4,4,4,3,3,3,4,4,4,4,4,5,4,4,2,1,1,6,4,1,0,0,1,10,7,2,3,1,4,4,12,6,8,4,4,3,5,-0.140488137621743,-0.0834770608532479,0.188131128116269
4,4,5,4,4,5,4,3,3,3,4,4,4,4,4,4,3,2,1,2,6,5,1,0,1,1,10,8,2,3,1,4,5,2,6,5,8,1,3,6,-0.140488137621743,-0.00146511699557332,-0.0289264277926778
4,4,4,4,5,4,4,2,3,4,4,4,3,2,4,3,3,3,1,2,6,5,1,0,1,1,9,7,2,3,1,4,3,16,7,6,6,3,3,5,-0.199694667385027,0.109350976717088,-0.389114054730504
5,5,5,4,5,4,3,2,3,4,4,4,4,5,3,4,3,3,1,2,6,4,1,0,2,1,10,6,2,3,1,4,3,5,6,6,5,3,5,5,0.241054132372064,0.0816160839865638,0.065532574062256
4,4,5,4,4,4,4,2,2,4,4,3,3,2,4,4,4,2,1,1,7,5,1,0,1,1,9,7,2,3,1,4,4,7,4,6,5,3,1,5,-0.297088611476105,0.109350976717088,-0.389114054730504
5,4,4,4,3,4,4,3,3,4,4,4,4,4,2,4,3,3,1,2,6,4,1,0,1,1,10,7,2,3,1,4,4,3,7,7,6,4,1,6,-0.391208831407869,-0.00146511699557332,-0.159460992510862
5,5,5,5,4,4,4,2,2,3,2,4,4,2,5,3,2,3,1,1,6,5,1,0,1,1,10,7,2,3,1,4,4,13,7,7,6,5,2,5,-0.168343681945206,-0.00146511699557332,-0.402433499500409
5,4,5,4,4,4,5,3,3,2,2,2,4,4,4,2,3,2,1,2,6,5,1,0,1,1,8,7,2,3,1,4,4,3,5,4,6,5,3,5,-0.417019673044807,0.204267042378157,-0.401232002681207
5,4,5,5,4,4,4,3,3,4,4,4,4,3,1,5,2,2,1,2,6,5,1,0,1,1,10,7,2,3,1,4,4,3,4,6,6,3,2,6,0.0437666564572614,-0.00146511699557332,-0.38445455908398
5,5,5,5,5,5,4,3,3,4,5,4,5,4,5,4,4,3,1,1,6,5,1,0,1,1,9,7,2,3,1,4,4,7,7,6,4,1,3,5,0.41816368219865,0.109350976717088,0.566809247620162
5,5,4,5,5,4,4,2,2,3,4,4,4,4,5,4,4,2,1,1,8,8,1,0,0,0,12,6,2,3,1,4,4,16,5,6,5,2,7,5,0.241054132372064,-0.463892244133779,0.0869376124163658
4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,1,1,8,8,1,0,1,0,12,8,2,3,1,4,4,4,4,7,6,1,2,5,-0.140488137621743,-0.377238302940992,0.0722670879072252
5,5,5,5,5,4,5,3,3,5,5,2,5,2,5,5,5,3,1,1,8,8,1,0,1,0,11,7,2,3,1,4,4,8,6,6,8,5,4,6,0.637666740782074,-0.220976828316849,0.449743710591916
4,4,5,4,4,4,3,2,3,3,4,4,4,2,3,4,5,3,1,1,8,8,1,0,1,0,12,7,2,3,1,4,4,2,5,5,8,8,3,4,-0.297088611476105,-0.377238302940992,-0.36304952072987
5,4,5,4,5,4,5,2,3,4,5,4,4,3,4,4,4,3,1,2,8,8,1,0,2,0,12,7,2,3,1,4,5,2,5,7,5,4,1,4,-0.041180761757672,-0.289874096542315,0.0986935911374638
5,4,4,4,4,4,5,3,2,2,4,4,3,2,1,2,2,3,1,1,8,8,1,0,1,0,12,7,2,3,1,4,5,3,7,4,4,3,3,5,-0.417019673044807,-0.377238302940992,-0.93909320675744
5,4,5,5,5,4,5,2,3,4,4,4,5,5,5,5,3,2,1,1,8,8,1,0,1,0,12,7,2,3,1,4,5,4,5,6,6,5,4,5,0.14050272419661,-0.377238302940992,0.540382744389923
5,5,5,4,5,3,5,2,3,3,4,4,4,4,2,5,4,3,1,1,8,8,1,0,1,0,12,7,2,3,1,4,5,15,6,8,6,4,5,5,0.436069280573343,-0.377238302940992,-0.260654508210765
5,5,5,5,4,5,5,3,3,4,5,5,4,5,5,4,5,2,1,2,8,8,1,0,0,0,12,7,2,3,1,4,5,7,8,5,7,6,4,5,0.145675190540327,-0.463892244133779,0.432816684074656
4,5,4,5,4,4,5,2,2,5,4,3,4,4,4,4,4,2,1,1,8,8,1,0,1,0,11,7,2,3,1,4,5,8,5,6,7,5,1,5,-0.0132023596756852,-0.220976828316849,0.173460603607128
4,4,4,4,4,4,4,3,3,4,4,4,5,2,5,5,3,2,1,1,8,8,1,0,1,0,12,6,2,3,1,4,4,16,5,6,7,5,1,6,0.0437666564572614,-0.377238302940992,0.2129941652977
4,4,4,4,4,4,3,3,3,4,4,3,4,2,5,4,5,3,1,2,8,8,1,0,0,0,12,7,2,3,1,4,4,9,4,5,7,7,3,5,-0.140488137621743,-0.463892244133779,-0.03012792461188
4,4,5,4,5,4,4,3,3,4,4,4,4,5,4,4,4,2,1,1,8,8,1,0,0,0,12,7,2,3,1,4,3,4,5,5,5,5,3,6,0.120118371760654,-0.463892244133779,0.1813966142713
5,5,5,5,5,3,4,3,3,5,5,5,5,5,5,5,3,2,1,2,8,8,1,0,0,0,12,8,2,3,1,4,4,8,4,5,6,1,4,5,0.637666740782074,-0.463892244133779,0.777132289684139
4,4,5,3,2,3,4,2,3,3,3,4,3,2,3,2,2,3,1,1,8,8,1,0,0,0,12,7,2,3,1,4,5,3,4,5,4,4,4,4,-0.972623261599504,-0.463892244133779,-0.741727640233763
5,5,5,5,5,4,4,3,2,2,4,4,5,2,4,4,4,2,1,2,8,8,1,0,1,0,11,4,2,3,1,4,4,16,5,7,6,5,4,4,0.41816368219865,-0.220976828316849,-0.10525690631115
4,4,4,4,4,4,4,3,3,2,2,3,2,3,3,3,4,3,1,1,8,8,1,0,0,0,12,7,2,3,1,4,4,2,8,6,8,6,1,4,-0.301184460322696,-0.463892244133779,-1.11246974907348
5,4,5,3,4,4,5,3,3,4,4,4,3,2,4,4,5,2,1,2,5,6,1,0,1,1,11,7,2,3,1,4,5,3,4,5,6,1,1,5,-0.140488137621743,-0.134696052042707,-0.389114054730504
4,4,5,4,3,5,3,3,3,5,3,4,5,5,4,4,3,2,1,1,5,6,1,0,1,1,12,6,2,3,1,4,3,9,3,4,6,6,4,4,-0.391208831407869,-0.289792057377972,0.390156190286469
4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,2,1,1,4,6,1,0,1,1,11,8,2,3,1,4,4,4,6,6,8,8,5,5,-0.140488137621743,-0.134696052042707,0.0722670879072252
5,5,5,5,4,4,3,3,3,2,4,5,4,2,5,5,3,2,1,2,4,5,1,0,1,1,12,7,2,1,1,4,5,2,6,5,6,4,4,5,0.334847517274045,-0.289792057377972,-0.232514956011686
4,5,5,4,4,4,5,3,3,4,4,5,4,4,4,5,3,2,1,1,4,5,1,0,0,1,11,7,2,3,1,4,4,7,5,6,5,3,2,5,0.334847517274045,-0.217804187793027,0.0722670879072252
5,4,5,4,4,4,4,3,3,5,4,4,4,4,4,5,3,2,1,1,6,5,2,0,1,1,10,7,2,3,1,4,5,8,5,7,7,5,3,5,0.0437666564572614,-0.00146511699557332,0.173460603607128
5,5,5,4,4,4,4,2,3,4,4,4,5,4,4,4,5,2,1,1,8,6,1,0,1,0,12,6,2,3,1,4,4,15,4,6,7,5,5,4,-0.0132023596756852,-0.377238302940992,0.315389177816805
5,5,5,5,5,4,5,3,3,5,4,3,5,4,4,5,4,2,1,2,8,7,1,0,0,0,12,6,2,3,1,4,4,16,6,7,5,4,1,4,0.637666740782074,-0.463892244133779,0.416582693516708
4,4,5,5,5,4,5,3,3,4,4,4,4,3,5,4,4,2,1,2,8,6,1,0,1,0,12,7,2,1,1,4,4,3,3,6,5,4,2,5,0.120118371760654,-0.377238302940992,0.0790016017521943
4,4,5,4,4,4,5,3,3,4,5,5,4,5,5,5,3,2,1,2,8,7,1,0,0,0,12,6,2,3,1,4,4,9,7,6,5,4,5,5,0.0437666564572614,-0.463892244133779,0.432816684074656
5,4,5,4,5,4,4,3,2,5,4,4,5,3,5,5,3,3,1,1,8,7,1,0,0,0,11,5,2,3,1,4,4,13,7,6,5,1,4,5,0.310772166726024,-0.304165128469162,0.423317207361677
4,5,5,4,4,4,4,3,3,4,5,5,4,4,3,4,2,3,1,1,8,6,2,0,0,0,12,7,2,3,1,4,5,5,8,7,8,2,1,5,0.145675190540327,-0.463892244133779,0.0919590772924946
5,5,5,5,5,4,5,3,3,4,4,2,5,5,5,4,3,3,1,1,8,6,2,0,0,0,12,7,2,3,1,4,3,6,6,6,5,4,4,5,0.41816368219865,-0.463892244133779,0.540382744389923
5,5,5,4,4,4,4,2,2,4,4,2,4,2,4,4,4,3,1,2,8,6,1,0,0,0,11,7,2,3,1,4,5,5,6,6,6,5,2,4,-0.0132023596756852,-0.304165128469162,-0.145991964820924
4,4,5,4,3,4,3,3,2,5,4,4,5,5,5,5,4,1,1,2,8,6,1,0,2,0,11,6,2,3,1,4,3,11,5,6,7,2,3,5,-0.214778948807454,-0.136700016807631,0.641576260089826
5,5,5,5,4,5,5,3,3,4,4,4,4,4,4,4,4,2,1,2,8,7,1,0,2,0,12,7,2,3,1,4,4,6,8,5,8,3,3,5,0.145675190540327,-0.289874096542315,0.0722670879072252
5,5,5,5,4,4,4,2,3,4,4,5,5,5,4,5,3,3,1,1,8,6,1,0,1,0,12,8,2,3,1,4,4,7,8,5,6,2,4,6,0.165419658719498,-0.377238302940992,0.424518704180879
4,4,5,4,4,4,4,3,3,5,4,4,5,4,4,5,3,3,1,2,8,6,1,0,1,0,12,7,2,3,1,4,4,7,8,8,6,4,2,4,0.0437666564572614,-0.377238302940992,0.416582693516708
5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,1,1,8,6,1,0,0,0,12,7,2,3,1,4,2,12,5,6,4,4,2,5,-0.140488137621743,-0.463892244133779,0.0722670879072252
5,4,5,5,4,4,4,3,3,4,4,5,5,4,5,5,3,2,1,1,8,6,1,0,0,0,12,7,2,3,1,4,4,12,5,6,6,4,3,5,0.0437666564572614,-0.463892244133779,0.431253218025849
5,5,5,5,5,4,4,3,3,5,5,4,5,4,5,5,5,2,1,2,8,6,1,0,1,0,11,8,2,3,1,4,5,13,6,4,7,5,1,5,0.637666740782074,-0.220976828316849,0.668002763320065
5,4,5,5,5,4,4,3,3,4,4,4,4,4,5,5,4,2,1,1,8,6,1,0,1,0,12,8,2,3,1,4,4,5,4,7,6,3,3,5,0.310772166726024,-0.377238302940992,0.188131128116269
5,3,5,5,5,3,4,3,3,5,4,4,5,5,3,5,3,2,1,1,6,6,3,1,1,1,8,7,2,3,1,4,5,8,6,3,5,4,3,4,-0.0320940876090266,0.273687862489331,0.409848179671739
4,4,4,4,4,4,3,2,2,4,4,4,4,4,4,4,4,3,1,1,7,6,3,1,1,1,9,8,2,3,1,4,4,8,5,6,4,4,1,5,-0.297088611476105,0.179447991521837,0.0722670879072252
4,4,4,3,3,5,4,3,3,4,4,3,4,3,4,4,4,2,1,2,5,5,3,1,1,1,7,8,1,3,1,4,4,13,5,4,3,3,2,5,-0.391208831407869,0.458969844259584,-0.0368624384568492
5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,3,2,1,2,5,4,3,1,1,1,10,8,2,3,1,4,5,9,5,5,5,3,2,5,0.41816368219865,0.0704993261119914,-0.164482457386991
5,5,5,4,4,4,5,2,3,4,4,3,4,4,3,4,3,2,1,2,5,5,3,1,1,1,10,7,2,3,1,4,5,3,6,6,8,6,4,5,-0.0132023596756852,0.0704993261119914,-0.0435969523018184
5,5,5,5,4,5,5,3,1,2,5,4,5,2,5,2,3,2,1,2,5,5,3,1,1,1,7,8,2,3,1,4,5,8,6,6,4,3,3,6,-0.13001908787911,0.375018863561732,0.146163163492207
4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,3,1,1,5,5,3,1,1,1,10,7,2,3,1,4,3,3,5,7,4,4,4,4,-0.442314392425743,0.0704993261119914,-0.0435969523018184
5,5,5,5,4,5,4,3,2,4,5,4,4,2,4,4,4,3,1,1,5,5,3,1,1,1,7,6,2,3,1,4,5,7,6,6,8,5,1,3,0.145675190540327,0.375018863561732,-0.0104359352266106
4,4,5,5,4,4,4,2,3,4,3,3,3,3,3,5,3,2,1,1,5,5,3,1,2,1,10,6,2,3,1,4,3,16,6,6,5,4,2,5,-0.116465254366549,0.152515441215055,-0.531404598169786
5,5,5,5,5,4,4,2,3,3,4,3,4,4,4,4,4,3,1,2,5,5,3,1,1,1,9,7,2,1,1,4,4,15,2,5,4,4,4,4,0.241054132372064,0.179447991521837,-0.0289264277926778
4,4,4,4,4,4,4,2,3,4,5,4,5,4,4,5,4,2,1,1,7,6,3,1,0,1,9,5,2,3,1,4,4,15,5,5,5,3,3,4,-0.116465254366549,0.0993576053825492,0.450945207411118
5,4,5,5,4,4,4,3,3,4,5,2,4,4,5,5,3,2,1,2,6,6,3,1,0,1,9,7,2,3,1,4,4,6,4,5,7,5,4,5,0.0437666564572614,0.0993576053825492,0.323687157710582
4,4,5,4,4,4,4,2,3,4,4,4,4,5,5,4,4,2,1,1,6,6,1,0,1,1,8,6,2,3,1,4,3,2,4,7,8,5,1,3,-0.297088611476105,0.204267042378157,0.297260654480343
4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,3,3,1,2,6,6,1,0,1,1,10,6,2,3,1,4,3,9,5,8,5,1,3,5,-0.140488137621743,-0.00146511699557332,-0.0368624384568492
4,4,5,3,5,4,5,2,3,5,4,3,4,4,5,5,4,3,1,2,6,6,1,0,1,1,7,6,2,3,1,4,4,15,3,3,8,6,1,5,0.14050272419661,0.30575840803601,0.289324643816172
5,5,5,5,5,4,4,3,3,5,4,4,5,3,4,5,4,2,1,2,6,6,1,0,1,1,9,6,2,3,1,4,5,13,5,5,7,5,5,5,0.637666740782074,0.109350976717088,0.307453167152634
4,4,5,4,4,4,3,3,3,4,5,5,5,3,5,5,3,2,1,2,6,6,1,0,1,1,9,7,2,3,1,4,4,2,5,6,8,2,2,4,0.0437666564572614,0.109350976717088,0.457679721256087
4,4,5,4,4,4,4,3,3,4,2,3,4,4,1,4,5,2,1,1,6,6,1,0,1,1,10,6,2,3,1,4,3,13,2,5,5,3,4,5,-0.140488137621743,-0.00146511699557332,-0.546437091908532
4,4,4,4,4,4,5,2,3,3,3,2,4,2,3,3,4,3,1,1,7,7,1,0,1,1,10,6,2,3,1,4,5,16,7,5,4,3,4,4,-0.452292440038533,-0.00146511699557332,-0.498605550324183
5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,1,2,6,6,1,0,2,1,10,6,2,3,1,4,3,3,5,7,7,3,2,5,-0.140488137621743,0.0816160839865638,0.0722670879072252
5,4,5,5,4,4,5,2,3,4,3,3,4,2,4,4,4,2,1,2,6,6,1,0,1,1,7,6,2,3,1,4,5,13,4,7,5,4,2,5,-0.297088611476105,0.30575840803601,-0.281547994415237
5,5,5,5,5,5,5,3,3,2,3,4,4,3,4,4,5,3,1,2,6,6,1,0,1,1,10,7,2,3,1,4,5,2,4,7,7,7,4,5,0.41816368219865,-0.00146511699557332,-0.374805499450968
4,4,5,4,4,4,3,3,3,4,4,4,4,4,4,4,5,2,1,1,7,6,1,0,1,1,8,7,2,3,1,4,4,15,5,6,5,2,3,4,-0.140488137621743,0.204267042378157,0.0722670879072252
4,4,4,4,4,4,5,2,3,5,4,3,4,2,4,5,3,2,1,1,6,6,1,0,1,1,10,6,2,3,1,4,5,3,4,5,6,6,6,5,-0.116465254366549,-0.00146511699557332,-0.0447984491210207
4,3,5,4,4,4,3,3,3,4,4,3,5,1,4,4,3,2,1,2,6,6,1,0,1,1,8,6,2,3,1,4,4,9,4,6,7,2,3,5,-0.442314392425743,0.204267042378157,-0.011999401275418
4,4,5,4,3,4,4,2,3,4,4,4,3,3,3,5,3,1,1,1,6,6,1,0,1,1,10,6,2,1,1,4,3,10,2,6,5,3,3,4,-0.364464263153073,-0.00146511699557332,-0.395848568575473
5,4,5,4,4,4,4,3,3,4,4,4,3,4,4,4,4,2,1,1,7,6,1,0,1,1,10,6,2,3,1,4,4,4,5,7,7,4,5,5,-0.140488137621743,-0.00146511699557332,-0.170855002002355
4,4,5,5,4,4,4,3,3,3,4,3,4,4,4,4,4,3,1,1,6,6,1,0,1,1,11,6,2,3,1,4,4,9,4,7,8,5,3,5,-0.140488137621743,-0.134696052042707,-0.0289264277926778
4,4,5,4,5,4,3,3,3,5,3,3,4,5,5,4,4,2,1,1,6,6,1,0,1,1,11,6,2,3,1,4,3,16,3,7,6,5,1,5,0.120118371760654,-0.134696052042707,0.262898140585933
4,4,4,4,4,4,4,3,3,2,2,4,4,3,5,4,3,2,1,2,6,6,1,0,1,1,12,6,2,3,1,4,4,15,5,5,5,5,2,5,-0.140488137621743,-0.289792057377972,-0.394497488836238
4,4,4,4,5,5,5,3,3,4,5,4,4,4,4,4,4,1,1,2,7,6,1,0,1,1,12,7,2,3,1,4,3,3,5,5,5,5,1,5,0.120118371760654,-0.289792057377972,0.207823117501538
4,4,4,4,4,4,5,3,1,3,3,3,3,3,3,3,4,2,1,1,6,6,1,0,0,1,12,6,2,3,1,4,4,3,8,8,8,6,1,3,-0.301184460322696,-0.375607980676616,-0.632598113869689
5,5,5,5,5,5,5,3,3,5,3,3,5,5,5,5,4,2,1,2,6,6,3,1,0,1,11,7,2,3,1,4,4,13,8,5,5,3,3,5,0.637666740782074,-0.142574883985761,0.506020230495513
5,5,5,5,5,4,5,3,3,5,4,3,4,2,4,4,4,2,1,2,6,6,3,1,2,1,12,8,2,3,1,4,4,16,6,6,7,4,6,5,0.41816368219865,-0.127295021918445,-0.0447984491210207
4,4,5,4,4,5,4,3,2,3,3,4,4,3,4,3,3,3,1,1,5,5,2,0,1,1,11,8,2,3,1,4,4,13,8,6,4,2,1,5,-0.301184460322696,-0.134696052042707,-0.273611983751065
4,4,4,4,4,5,4,3,2,4,4,3,4,3,5,4,3,3,1,1,6,5,1,0,0,1,11,8,2,3,1,4,4,13,4,6,3,2,4,6,-0.140488137621743,-0.217804187793027,0.0790016017521943
5,5,5,5,4,4,3,2,2,4,4,4,4,4,4,4,3,3,1,1,6,5,1,0,1,1,11,7,2,3,1,4,3,13,4,4,3,4,1,5,-0.0132023596756852,-0.134696052042707,0.0722670879072252
5,5,5,4,4,4,4,3,3,3,4,4,4,4,5,4,3,2,1,1,6,5,1,0,2,1,12,8,2,3,1,4,3,16,4,7,5,3,2,5,0.145675190540327,-0.202858002070263,0.0869376124163658
4,5,5,5,5,4,5,2,3,4,4,4,4,4,5,5,5,2,1,2,6,5,1,0,1,1,12,6,2,3,1,4,4,3,5,5,8,5,3,5,0.436069280573343,-0.289792057377972,0.188131128116269
5,2,4,3,4,3,2,2,3,2,3,3,4,2,3,4,2,2,1,2,6,5,1,0,1,1,12,5,2,3,1,4,2,3,4,5,8,8,1,4,-0.758003760866997,-0.289792057377972,-0.599799066024086
5,5,5,4,4,5,4,3,3,3,4,4,4,4,3,4,5,2,1,1,7,4,1,0,0,1,11,7,2,3,1,4,4,5,8,8,7,7,1,4,0.145675190540327,-0.217804187793027,-0.144790468001721
5,4,4,4,4,4,4,3,2,3,4,3,4,3,4,3,3,2,1,2,7,4,1,0,1,1,11,8,2,3,1,4,4,10,5,8,4,3,5,5,-0.301184460322696,-0.134696052042707,-0.138055954156752
4,4,4,4,4,4,4,2,2,4,4,3,4,1,1,4,3,3,1,2,6,5,1,0,1,1,11,8,2,3,1,4,4,15,5,5,5,3,3,5,-0.297088611476105,-0.134696052042707,-0.602713611812129
5,4,5,4,5,5,3,2,3,5,4,3,4,4,4,5,3,3,1,2,6,5,1,0,0,1,12,7,2,3,1,4,3,3,5,6,8,4,1,4,0.14050272419661,-0.375607980676616,0.173460603607128
5,5,5,5,5,5,5,3,2,3,4,1,4,5,4,4,4,3,1,1,5,5,1,0,0,1,11,6,2,3,1,4,5,6,8,6,4,5,4,5,0.41816368219865,-0.217804187793027,0.0802030985713966
5,5,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,2,1,2,5,5,1,0,0,1,11,6,2,3,1,4,5,8,6,6,5,3,3,4,0.41816368219865,-0.217804187793027,0.0722670879072252
4,5,4,4,5,4,4,3,3,3,4,2,4,4,3,3,4,3,1,2,5,5,1,0,1,1,11,7,2,5,1,4,5,13,4,4,8,5,1,5,0.237024930228086,-0.134696052042707,-0.144790468001721
5,5,5,5,4,5,4,3,2,5,4,3,3,2,5,4,3,2,1,2,6,6,1,0,1,1,7,8,2,1,1,4,4,4,4,5,6,1,1,6,0.145675190540327,0.30575840803601,-0.172056498821557
4,4,4,4,4,3,4,3,2,4,3,3,4,4,4,4,3,2,1,2,7,6,1,0,1,1,7,7,2,3,1,4,4,16,5,7,5,3,4,5,-0.140488137621743,0.30575840803601,-0.0632889416870878
4,5,5,5,3,4,4,2,2,5,4,5,5,4,4,5,3,3,1,1,6,6,1,0,1,1,7,7,2,5,1,4,4,15,4,6,7,2,1,3,-0.0883517171562233,0.30575840803601,0.416582693516708
